SDG10Word,SDG11Word,SDG12Word,SDG13Word,SDG14Word,SDG15Word,SDG16Word,SDG17Word,SDG1Word,SDG2Word,SDG3Word,SDG4Word,SDG5Word,SDG6Word,SDG7Word,SDG8Word,SDG9Word,common,constraint,direction,pNo,recommendation,text
-0,countries,-0,-0,-0,farm,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,2,2878,1,after a long debate to address different concerns around agricultural interests government spending and support for provision of water for the poor the country passed a farm bill in february 2014 known officially as the agricultural act of 2014 .
-0,countries,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,2938,0,12.1 Growth in agricultural groundwater use in selected countries 19402010
-0,urban,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,2964,0,efforts to rehabilitate urban water resources include the increasing use of wastewater for periurban agriculture and for energy production .
-0,city,-0,-0,-0,land,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3010,0,land subsidence as a result of groundwater abstraction is seen in a number of coastal asian cities including bangkok .
-0,city,-0,-0,-0,lands,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3010,0,land subsidence as a result of groundwater abstraction is seen in a number of coastal asian cities including bangkok .
-0,population,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,3021,0,However if groundwater resources continue to be used beyond sustainable limits agricultural production which is the main source of income for the majority of the population in the region will be threatened .
-0,countries,-0,-0,-0,land,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3035,0,drought now affects over twothirds of the land area of unesCWa member countries unesCWa 2013a and an ensemble of regional climate change models for the arab region projects an increase of temperature of at least 2C by the year 2040 nikulin 2013 .
-0,countries,-0,-0,-0,lands,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3035,0,drought now affects over twothirds of the land area of unesCWa member countries unesCWa 2013a and an ensemble of regional climate change models for the arab region projects an increase of temperature of at least 2C by the year 2040 nikulin 2013 .
-0,countries,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3080,0,on average the agricultural sector continues to be the greatest consumer of water in the arab region although consumption levels vary significantly between countries .
-0,countries,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3084,0,egypt Jordan lebanon Morocco oman and tunisia have also sought to rehabilitate irrigation canals terraces and traditional water networks to improve agricultural water use efficiency although flood irrigation remains dominant in many countries iCarda Gef ifad 2013 .
-0,residents,-0,-0,-0,residence,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3099,0,the situation has become precarious along the euphrates river where water levels have dropped and destroyed pipes have forced residents of aleppo syria to use jerrycans to collect water from untreated surface water sources .
-0,institutions,-0,-0,-0,land,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,3183,1,to advance in the realization of these goals governments will have to focus public policies on Hantkedomas and Jouravlev 2011 i assigning high political priority to these services both in terms of budgetary allocations and development of stable and efficient institutions ii a gradual transition to selffinancing with tariff design that encourages resource use efficiency accompanied by the creation of effective subsidy systems for low income groups iii a more consolidated or aggregated industrial structure to take advantage of economies of scale and ensure technical and financial viability of service providers iv effective economic regulation with emphasis on access to information uniform accounting benchmarking and consumer participation v adjusting regulatory practices and utilities governance to their property structure so as to make them more transparent and responsive to regulatory incentives and vi closer integration of economic regulation and water and land management policies so as to ensure environmental sustainability of service provision .
-0,institutions,-0,-0,-0,lands,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,3183,1,to advance in the realization of these goals governments will have to focus public policies on Hantkedomas and Jouravlev 2011 i assigning high political priority to these services both in terms of budgetary allocations and development of stable and efficient institutions ii a gradual transition to selffinancing with tariff design that encourages resource use efficiency accompanied by the creation of effective subsidy systems for low income groups iii a more consolidated or aggregated industrial structure to take advantage of economies of scale and ensure technical and financial viability of service providers iv effective economic regulation with emphasis on access to information uniform accounting benchmarking and consumer participation v adjusting regulatory practices and utilities governance to their property structure so as to make them more transparent and responsive to regulatory incentives and vi closer integration of economic regulation and water and land management policies so as to ensure environmental sustainability of service provision .
-0,institutions,-0,-0,-0,property,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,3183,1,to advance in the realization of these goals governments will have to focus public policies on Hantkedomas and Jouravlev 2011 i assigning high political priority to these services both in terms of budgetary allocations and development of stable and efficient institutions ii a gradual transition to selffinancing with tariff design that encourages resource use efficiency accompanied by the creation of effective subsidy systems for low income groups iii a more consolidated or aggregated industrial structure to take advantage of economies of scale and ensure technical and financial viability of service providers iv effective economic regulation with emphasis on access to information uniform accounting benchmarking and consumer participation v adjusting regulatory practices and utilities governance to their property structure so as to make them more transparent and responsive to regulatory incentives and vi closer integration of economic regulation and water and land management policies so as to ensure environmental sustainability of service provision .
-0,population,-0,-0,-0,education,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3203,0,this population must be fed educated and kept healthy and productive .
-0,countries,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3394,0,A study commissioned by the African Ministers Council on Water AMCOW and executed by the International Water Management Institute IWMI assessed the extent and prevalence of largescale agricultural lease investments LSALI in many countries in Africa IWMI 2014 .
-0,countries,-0,-0,-0,lease,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3394,0,A study commissioned by the African Ministers Council on Water AMCOW and executed by the International Water Management Institute IWMI assessed the extent and prevalence of largescale agricultural lease investments LSALI in many countries in Africa IWMI 2014 .
-0,institutions,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3394,0,A study commissioned by the African Ministers Council on Water AMCOW and executed by the International Water Management Institute IWMI assessed the extent and prevalence of largescale agricultural lease investments LSALI in many countries in Africa IWMI 2014 .
-0,institutions,-0,-0,-0,lease,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3394,0,A study commissioned by the African Ministers Council on Water AMCOW and executed by the International Water Management Institute IWMI assessed the extent and prevalence of largescale agricultural lease investments LSALI in many countries in Africa IWMI 2014 .
-0,countries,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,3396,0,AFRICA subsaharan African countries with total largescale investment in agricultural land greater than 100 000 hectares 2000-2012 .
-0,countries,-0,-0,-0,land,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3396,0,AFRICA subsaharan African countries with total largescale investment in agricultural land greater than 100 000 hectares 2000-2012 .
-0,countries,-0,-0,-0,lands,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3396,0,AFRICA subsaharan African countries with total largescale investment in agricultural land greater than 100 000 hectares 2000-2012 .
-0,countries,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,3603,1,achieving more efficient water use is crucial considering that production and consumption of agricultural products alone account for over 70 of water withdrawals in many developing countries undesa 2013b .
-0,countries,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,3712,0,demand for water is increasing from all sectors particularly for energy manufacturing industry and agriculture in developing countries and emerging economies oeCd 2012a .
-0,municipalities,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,3808,0,there are a growing number of examples of reclaimed wastewater being used in agriculture for irrigating municipal parks and fields in industrial cooling systems and even in some cases mixed in with drinking water 2030 WrG 2013 .
-0,population,-0,-0,-0,education,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,3834,0,the other challenge will be to educate and persuade urban populations who may be reluctant to adopt alternatives to conventional sewerage systems .
-0,urban,-0,-0,-0,education,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,3834,0,the other challenge will be to educate and persuade urban populations who may be reluctant to adopt alternatives to conventional sewerage systems .
-0,municipalities,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,3887,0,the allocation of water between users and between different types of uses like agriculture industry or municipal demands is usually managed through systems of administrative permits .
-0,residents,-0,-0,-0,residence,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,3894,0,discrimination over access takes place whenever lower priority in investment or service delivery is provided to residents lacking social economic or cultural clout over those with power to decide .
-0,organizations,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,4031,0,rome food and agriculture organization of the united nations fao .
-0,organizations,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,4373,0,fao food and agriculture organization of the united nations .
-0,organizations,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,4465,0,rome food and agriculture organization of the united nations fao .
-0,urban,-0,-0,-0,house,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,4896,0,rijswijk the netherlands sustainable sanitation alliance susana international forum on urbanism ifou Papiroz Publishing House .
-0,urban,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,5272,0,Closing the loop between sanitation and agriculture in Accra Ghana Improving yields in urban agriculture by using urine as a fertilizer and drivers barriers for scalingup .
-0,organizations,-0,-0,-0,education,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,5492,0,unesCo united nations educational scientific and Cultural organization .
-0,community,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,community,-0,-0,-0,life,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,institutions,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,institutions,-0,-0,-0,life,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,organizations,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,organizations,-0,-0,-0,life,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,rural,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,rural,-0,-0,-0,life,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,urban,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,urban,-0,-0,-0,life,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,5954,0,2030 Water resources Group african Centre for economic transformation african development bank Group african Ministers Council on Water american society of Civil engineers african union best available techniques technology bundesanstalt fur Geowissenschaften und rohstoffe brazil russia india China and south africa brazil russia india indonesia China and south africa european union Common agricultural Policy Convention on biological diversity Centre for research on the epidemiology of disasters disabilityadjusted life years decentralized wastewater treatment systems department for internal development united Kingdom european agricultural fund for rural development ecosystembased management european Commission european Court of auditors economic Community of Central african states european environment agency eastern europe the Caucasus and Central asia environmental Protection agency european union food and agriculture organization of the united nations Gross domestic Product Global environment facility Greenhouse gas Global Water Partnership Human development index Human development report High level Panel of experts on food security and nutrition international Center for agricultural research in the dry areas international Council on Mining and Metals international Commission for the Protection of the danube river international Crops research institute for the semiaridtropics international energy agency international fund for agricultural development international Groundwater resources assessment Centre international Joint Commission Canada and united states intergovernmental Panel on Climate Change international Water and sanitation Centre international union for Conservation of nature integrated urban water management international Water Management institute integrated Water resources Management
-0,community,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,community,-0,-0,-0,education,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,community,-0,-0,-0,lease,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,agricultural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,education,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,lease,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
